customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size
CUST004045,Samuel Sulemana,samuel.sulemana219@gmail.com,Female,1992-06-02,Kumasi,Ashanti,"January 12, 2025",Direct,Android,Y,Silver,12926.22,7
CUST013345,Michael Annan,,Female,2006-11-13,Accra,Greater Accra,2025-12-16,Organic Search,Android,N,Silver,,1
CUST016989,Arinze Frimpong,arinze.frimpong891@gmail.com,Male,2010-01-27,Koforidua,Eastern,2026-05-13,Email Campaign,Android,True,,18556.65,4
CUST012828,Samuel Nyarko,samuel.nyarko75@outlook.com,Male,2009-10-28,Kumasi,Ashanti,"October 11, 2024",Marketplace,Web Desktop,True,,20002.88,4
CUST000275,Adwoa Amoah,adwoa.amoah204@gmail.com, Male,"March 02, 2008",Tema,Greater Accra,2026-04-05,Organic Search,Web Mobile,True,Bronze,22214.42,3
CUST008193,Chidi Yeboah,chidi.yeboah548@gmail.com,Male,2010-01-08,,Greater Accra,2026-01-21,Email Campaign,Android,,Platinum,8513.89,5
CUST008019,Abena Nkrumah,abena.nkrumah798@gmail.com,Male,2005-08-04,Accra,Greater Accra,2025-07-23,,Android,True,Silver,25879.44,4
CUST001805,Michael Frimpong,michael.frimpong561@gmail.com,M,1976-12-29,Techiman,Bono East,2025-10-23,Referral,Android,False,,,8
CUST004673,Joseph Ofori,joseph.ofori436@gmail.com,Female,2005-08-29,Sunyani,,"January 08, 2025",Paid Social,Web Desktop,True,Bronze,9010.6,4
CUST013080,Patience Lartey,patience.lartey956@hotmail.com,Female,1982-11-15,Accra,Greater Accra,"October 21, 2024",,Android,True,Silver,10294.5,1
CUST007114,Ibrahim Agyeman,ibrahim.agyeman202@gmail.com,Female,25/03/2010,Kumasi,Ashanti,,Paid Social,Web Mobile,True,Silver,"GHS 6,968.88",4
CUST007467,Kelvin Ofori,kelvin.ofori400@gmail.com,Female,1982-11-28,Tamale,Northern,18/08/2023,Referral,Android,False,Silver,"GHS 12,911.87",4
CUST005216,Fiifi Danso,fiifi.danso715@outlook.com,Female,1973-06-27,Tema,Greater Accra,2026-03-13,Organic Search,Web Desktop,FALSE,Silver,"GHS 10,724.67",4
CUST008981,Afia Appiah,afia.appiah576@gmail.com,Female,1998-07-31,Kumasi,Ashanti,2023-04-18,Influencer,Android,True,,,3
CUST900142, Gifty Asante ,GIFTY.ASANTE361@GMAIL.COM,Female,1992-09-08,Accra,Greater Accra,14/03/2025,Referral,Android,0,Silver,0,4
CUST019418,Comfort Mensah,comfort.mensah749@gmail.com,Male,"February 23, 2010",Madina,Greater Accra,2024-04-26,Referral,Android,False,Gold,"GHS 4,097.20",6
CUST007917,Abena Frimpong,abena.frimpong55@gmail.com,Male,1987-05-02,Accra,Greater Accra,2026-06-03,Direct,Web Mobile,True,Gold,14939.61,4
CUST008863,Nana Nyarko,nana.nyarko771@gmail.com,Female,1995-06-05,Techiman,Bono East,23/06/2025,Organic Search,Android,True,Gold,15510.07,3
CUST001777,Chidi Dogbe,chidi.dogbe835@outlook.com,Female,1998-09-05,Kumasi,Ashanti,2025-11-20,Organic Search,Android,Y,Bronze,82710.13,8
CUST015717,Mary Appiah,mary.appiah836@outlook.com,Female,06/06/1998,Kumasi,Ashanti,2025-08-03,Email Campaign,Android,False,Silver,"GHS 16,600.81",7
CUST012965,Mary Ofori,mary.ofori337@outlook.com,Female,2009-11-04,Obuasi,Ashanti,2025-04-21,,Android,True,,18459.91,2
CUST002702,Michael Yeboah,michael.yeboah356@outlook.com,Male,2003-11-01,Techiman,Bono East,2025-01-04,Referral,Android,True,Bronze,,4
CUST010084,Isaac Osei,isaac.osei889@gmail.com,Female,1993-08-25,techiman,Bono East,19/03/2026,,Android,True,Bronze,9263.93,4
CUST007616,Elizabeth Asante,elizabeth.asante740@gmail.com,Male,1996-05-23,Kumasi,Ashanti,2025-01-25,Paid Social,Web Mobile,0,Bronze,17280.96,4
CUST002703,Esi Danso,esi.danso370@outlook.com,Male,2004-12-08,Accra,Greater Accra,2024-09-14,Direct,Web Desktop,FALSE,Bronze,"GHS 20,227.21",2
CUST012148,Ibrahim Owusu,ibrahim.owusu800@outlook.com,Male,1996-10-29,Kumasi,Ashanti,2026-03-27,Influencer,Android,True,Silver,19210.2,6
CUST013078,Kelvin Appiah,kelvin.appiah534@outlook.com,Male,1989-11-17,Tema,Greater Accra,2022-11-01,Paid Social,Android,yes,,13797.74,4
CUST010480,Chidi Frimpong,chidi.frimpong814@gmail.com,Female,30/10/1990,Accra,Greater Accra,2025-07-19,N/A,Android,True,Bronze,"GHS 18,143.54",3
CUST007505,Kwabena Ofori,kwabena.ofori899@outlook.com,Female ,18/08/1989,Tamale,Northern,2022-10-11,Referral,Web Mobile,0,Bronze,15007.07,2
CUST000286,Ibrahim Alhassan,ibrahim.alhassan135@gmail.com,Female,1986-08-16,Kumasi,Ashanti,"August 15, 2025",Organic Search,Web Desktop,True,Gold,"GHS 26,298.84",4
CUST003927,Kwabena Appiah,kwabena.appiah849@gmail.com,Male,1997-04-26,Madina,Greater Accra,2025-06-08,Email Campaign,Web Desktop,False,Silver,16649.06,2
CUST005291,Mary Sulemana,mary.sulemana613@gmail.com,Male,1985-04-30,Bolgatanga,Upper East,2026-01-27,Direct,Android,TRUE,Bronze,"GHS 12,885.64",6
CUST000963,Dzifa Quartey,dzifa.quartey111@gmail.com,Female,1995-08-04,Obuasi,Ashanti,2024-09-05,Direct,Android,Y,Bronze,63616.49,1
CUST013889,Elizabeth Mensah,elizabeth.mensah674@yahoo.com,Female,,Accra,Greater Accra,2023-05-09,Email Campaign,Web Desktop,True,Platinum,31678.46,6
CUST010176,NGOZI AGYEMAN,NGOZI.AGYEMAN536@YAHOO.COM,Male,,Accra,Greater Accra,2024-01-14,Influencer,Web Mobile,True,Bronze,30218.77,4
CUST016854,Afia Asante,afia.asante885@yahoo.com,Male,"November 15, 1981",tema,Greater Accra,2026-02-23,Marketplace,Web Desktop,no,,"GHS 18,499.04",5
CUST005944,Selorm Boateng,selorm.boateng163@gmail.com,Female,17/02/1992,?,Ashanti,2026-05-16,Referral,Android,Y,Bronze,25992.58,3
CUST000550,  Adjoa Tetteh,adjoa.tetteh178@gmail.com,Female,2000-06-22,Accra,Greater Accra,2025-08-11,Paid Social,Android,True,Silver,"GHS 25,234.60",2
CUST004597,Isaac Boateng,isaac.boateng451@hotmail.com,Other,"August 24, 1995",Accra,Greater Accra,2026-01-02,,Web Desktop,False,Silver,31186.07,4
CUST018286,YAW ADJEI,yaw.adjei610@gmail.com,Female,1993-05-23,Madina,Greater Accra,2025-03-08,Organic Search,Android,Y,Bronze,6877.91,4
CUST002910,  Fatima Danso,fatima.danso300@gmail.com,Male,2009-11-11,Kumasi,Ashanti,2026-03-24,Paid Social,Android,False,Bronze,"GHS 6,339.63",5
CUST007692,Kofi Ofori,kofi.ofori103@gmail.com,Female,11/08/1990,Koforidua,,05/01/2025,Paid Social,Android,Y,Silver,9060.35,6
CUST017656,Isaac Nyarko,isaac.nyarko191@hotmail.com,Male,1995-04-29,Accra,Greater Accra,02/06/2026,Marketplace,iOS,True,Silver,"GHS 7,374.88",
CUST019607,Fatima Boateng,FATIMA.BOATENG810@GMAIL.COM,Female,1982-02-18,Takoradi,Western,2026-05-04,Referral,iOS,False,Bronze,13523.27,3
CUST003049,Elizabeth Agyeman  ,elizabeth.agyeman288@hotmail.com,Male,1991-10-06,Accra,Greater Accra,2025-07-11,Direct,Android,True,,7300.23,1
CUST007753,Mary Adjei,mary.adjei336@gmail.com,Male,1992-05-13,Kumasi,Ashanti,2025-12-09,Marketplace,Android,N,Bronze,10755.32,4
CUST010457,Afia Darko,AFIA.DARKO800@OUTLOOK.COM,male,1985-02-18,Tema,Greater Accra,2025-09-12,Marketplace,Android,,Bronze,"GHS 20,092.53",3
CUST003754,Kwabena Sulemana,,Male,1996-06-16,Sunyani,Bono,2023-11-25,Organic Search,Android,True,Bronze,30340.67,8
CUST018473,Dzifa Dogbe,dzifa.dogbe908@gmail.com,Male,1996-01-03,Accra,Greater Accra,2025-07-25,Organic Search,Android,False,Bronze,"GHS 17,080.53",1
CUST019337,Ama Danso,ama.danso414@gmail.com,Male,17/03/2002,Takoradi,,2026-03-26,Paid Social,Android,N,Bronze,20751.84,5
CUST009114,Abena Asante,abena.asante266@gmail.com,Female,1987-09-24,Accra,,2023-11-30,Paid Social,Web Desktop,False,Platinum,4007.24,3
CUST019252,Yayra Tetteh,yayra.tetteh212@gmail.com,FEMALE,1996-09-04,Takoradi,Western,2022-09-18,Organic Search,Android,yes,Bronze,5566.35,3
CUST017503,Mary Alhassan,mary.alhassan627@outlook.com,Male,2008-07-29,?,Central,20/07/2023,Organic Search,Web Mobile,True,Bronze,17610.81,8
CUST006696,Kwabena Alhassan,kwabena.alhassan520@outlook.com,Male,"August 17, 2009",Sunyani,Bono,2022-07-23,Marketplace,Android,TRUE,,20200.57,5
CUST002453,Yayra Osei,yayra.osei45@hotmail.com,MALE,18/04/2005,Tema,Greater Accra,2026-03-13,Paid Social,Android,True,Silver,11337.8,2
CUST016419,Kwabena Yeboah,kwabena.yeboah112@yahoo.com,Female,1980-10-07,Accra,Greater Accra,2025-06-28,Direct,Android,False,Platinum,"GHS 4,695.48",3
CUST001980,Ibrahim Tetteh  ,ibrahim.tetteh560@gmail.com,Male,2009-03-16,Takoradi,Western,2024-06-17,Referral,Android,False,Bronze,6359.87,3
CUST017799,Akosua Lartey,akosua.lartey26@outlook.com,F,1996-09-04,Kumasi,Ashanti,2024-11-07,Paid Social,Android,False,Bronze,25128.66,4
CUST006904,Adwoa Owusu,adwoa.owusu123@gmail.com,MALE,2001-01-16,Accra,Greater Accra,14/11/2025,Organic Search,Android,True,Bronze,5015.83,6
CUST002068,Kelvin Darko,kelvin.darko18@gmail.com,Female ,23/01/2000,Madina,Greater Accra,2025-10-12,Direct,Web Mobile,True,Bronze,25672.84,0
CUST003807,EMMANUEL OSEI,emmanuel.osei905@hotmail.com,Female,2004-11-23,Tema,Greater Accra,2022-12-02,Influencer,Android,yes,Platinum,"GHS 39,139.13",3
CUST014866,Samuel Ahiable,samuel.ahiable267@outlook.com,Male,"November 22, 2005",Accra,Greater Accra,2026-04-24,Influencer,iOS,0,Bronze,"GHS 29,220.10",7
CUST017389,Esi Nyarko,esi.nyarko384@gmail.com,male,2001-03-17,Accra,Greater Accra,2026-05-23,Paid Social,Android,True,Gold,9682.63,4
CUST012957,Arinze Agyeman,arinze.agyeman379@gmail.com,Female,2003-08-09,Bolgatanga,Upper East,2026-03-15,Organic Search,Android,True,,14257.08,
CUST003269,Kwabena Annan,kwabena.annan92@gmail.com,Male,2004-04-21,Accra,Greater Accra,2022-08-19,Referral,Android,False,Silver,"GHS 39,871.33",4
CUST016722,Afia Adjei,afia.adjei77@outlook.com,Male,1995-09-15,Accra,Greater Accra,2025-11-07,Paid Social,Web Mobile,True,Silver,"GHS 19,058.84",6
CUST016091,Selorm Mensah,SELORM.MENSAH701@GMAIL.COM,Female,2003-05-03,koforidua,Eastern,2026-06-09,Organic Search,Web Mobile,0,Silver,,3
CUST006367,Afia Amoah,afia.amoah164@gmail.com,Female,2003-03-04,Ho,Volta,2023-08-07,Direct,Android,True,Platinum,"GHS 19,628.74",
CUST016526,Yayra Owusu,yayra.owusu902@gmail.com,Male,1992-11-15,Ho,Volta,2026-06-27,Organic Search,Android,,Bronze,8443.35,3
CUST019301,Kofi Boateng,kofi.boateng232@gmail.com,Male,1999-09-23,Accra,Greater Accra,2026-01-15,Organic Search,iOS,True,Bronze,20345.87,1
CUST010952,Fiifi Appiah,fiifi.appiah674@gmail.com,Male,1995-09-16,Bolgatanga,Upper East,2025-04-06,Influencer,Android,True,Bronze,15490.59,2
CUST013208,Fiifi Amoah,fiifi.amoah104@gmail.com,female,,Tamale,Northern,2024-10-19,Paid Social,Android,True,Silver,17298.97,2
CUST003844,IBRAHIM FRIMPONG,ibrahim.frimpong174@gmail.com,Male,1989-05-08,Madina,Greater Accra,2026-04-13,Influencer,Android,1,Silver,4300.28,1
CUST017598,KELVIN BOATENG,kelvin.boateng14@gmail.com,Male,1993-12-05,Accra,Greater Accra,2025-04-18,Organic Search,Web Mobile,True,Silver,8546.8,8
CUST011249,Daniel Ahiable,daniel.ahiable357@gmail.com,Female,1999-08-24,Techiman,Bono East,2026-06-12,,Web Mobile,True,Bronze,17948.18,3
CUST019995,Nana Agyeman,nana.agyeman550@outlook.com,Female,1995-06-06,Wa,Upper West,2025-01-26,Marketplace,Android,True,Bronze,9429.13,2
CUST014404,Kojo Lartey,kojo.lartey876@gmail.com,Male,23/05/2003,Kumasi,Ashanti,2026-05-27,Paid Social,Web Mobile,True,Silver,9140.87,1
CUST014104,Fiifi Osei  ,fiifi.osei16@hotmail.com,Female,1985-05-30,?,Greater Accra,2025-05-04,Influencer,Android,True,Bronze,24587.34,4
CUST015138,yaw adjei,yaw.adjei92@gmail.com,Male,16/07/2002,Takoradi,Western,2025-10-02,Marketplace,Android,False,Bronze,"GHS 17,733.03",5
CUST001359,Joseph Agyeman,JOSEPH.AGYEMAN306@GMAIL.COM,Female,2009-07-23,Takoradi,Western,2023-04-26,Paid Social,Android,,Bronze,11254.84,2
CUST010944,Priscilla Amoah,priscilla.amoah327@gmail.com,Other,1990-08-04,Kumasi,Ashanti,19/04/2026,Paid Social,iOS,False,Silver,"GHS 19,929.11",4
CUST003071,Akosua Ahiable,akosua.ahiable211@yahoo.com,Female,1996-09-26,Koforidua,Eastern,2025-08-27,Marketplace,Android,,Bronze,21916.65,1
CUST015530,Abena Appiah,abena.appiah1@outlook.com,Male,06/06/1998,Kumasi,Ashanti,2025-09-07,Email Campaign,Android,True,Gold,12529.18,6
CUST016130,Elizabeth Frimpong,elizabeth.frimpong709@yahoo.com,Male,2003-12-19,Accra,Greater Accra,2024-03-29,,iOS,yes,Bronze,7266.33,0
CUST011914,Elizabeth Tetteh,elizabeth.tetteh682@gmail.com,Male,1991-02-06,,Ashanti,2022-12-26,Organic Search,Web Mobile,True,Bronze,"GHS 9,399.17",1
CUST009758,Kofi Lartey  ,kofi.lartey960@yahoo.com,Male,17/11/2008,Accra,Greater Accra,2025-10-23,Paid Social,Android,False,Bronze,10398.8,2
CUST015870,Emmanuel Abubakar,emmanuel.abubakar398@yahoo.com,female,,Accra,Greater Accra,2022-08-03,Paid Social,Android,False,Bronze,13097.65,2
CUST006282,Yayra Danso,yayra.danso810@gmail.com,Female,1984-12-06,kumasi,Ashanti,2024-08-09,Organic Search,Android,True,Bronze,18914.3,2
CUST017050,Adwoa Asante,adwoa.asante633@gmail.com,Female,1995-02-17,Kumasi,Ashanti,2023-11-05,Paid Social,Android,True,Bronze,"GHS 23,463.10",3
CUST002256,Priscilla Agyeman,priscilla.agyeman331@gmail.com,FEMALE,2003-10-30,Accra,Greater Accra,2026-01-12,Influencer,Android,True,Bronze,9226.9,8
CUST002267,arinze sulemana,arinze.sulemana839@gmail.com,Male,2002-01-31,Kumasi,Ashanti,2026-06-27,Paid Social,Web Mobile,1,Gold,"GHS 15,374.67",
CUST016503,Fiifi Dogbe,fiifi.dogbe761@gmail.com,Female,"January 14, 2007",Tamale,Northern,2024-12-17,Referral,Web Mobile,False,Silver,17563.29,2
CUST008040,Joseph Lartey,joseph.lartey608@yahoo.com,Male,2008-04-28,Cape Coast,Central,2025-09-03,Influencer,Android,False,Bronze,11301.33,6
CUST016106,Fiifi Mensah,fiifi.mensah727@hotmail.com,Female,1992-03-26,?,Ashanti,2025-01-26,Direct,Web Mobile,False,Bronze,10063.91,5
CUST008248,Nana Baidoo,nana.baidoo450@gmail.com,,,Koforidua,Eastern,"March 15, 2025",Organic Search,Android,False,Silver,11439.56,4
CUST007701,Nana Tetteh,nana.tetteh274@gmail.com, Male,1983-09-04,,Ashanti,2025-03-01,Organic Search,Android,N,Bronze,"GHS 28,445.98",5
CUST007301,Kofi Danso,kofi.danso122@gmail.com,Female,1997-05-25,Ho,Volta,2024-09-04,Paid Social,Android,True,Silver,19344.37,3
CUST017481,EMMANUEL ADJEI,emmanuel.adjei2@outlook.com,Female,1989-10-01,Acrra,Greater Accra,2025-10-16,Marketplace,Web Mobile,False,Gold,13719.17,2
CUST010640,Ngozi Agyeman,NGOZI.AGYEMAN757@GMAIL.COM,Female,2002-03-03,Accra,Greater Accra,28/12/2025,Paid Social,Android,True,Bronze,21138.69,5
CUST011918,Sena Amoah,SENA.AMOAH396@OUTLOOK.COM,Male,2004-11-01,Kumasi,Ashanti,2023-03-15,Marketplace,Android,False,Bronze,,4
CUST011347,Nana Annan  ,nana.annan658@outlook.com,Female,,Accra,Greater Accra,2025-08-28,Organic Search,Android,False,Silver,"GHS 55,689.56",3
CUST014995,Mary Osei,mary.osei104@yahoo.com,Male,1993-04-18,Kumasi,Ashanti,2023-03-09,Direct,Android,False,Bronze,10696.37,2
CUST012258,Kelvin Annan,kelvin.annan59@gmail.com,Female,28/05/1990,Cape Coast,Central,2023-10-05,Organic Search,Web Mobile,True,Silver,"GHS 14,485.09",5
CUST005749,Ibrahim Ofori,ibrahim.ofori289@gmail.com,Female,1991-11-20,Kumasi,Ashanti,2022-10-06,Organic Search,Web Desktop,True,Bronze,12414.23,3
CUST003756,Ama Tetteh,AMA.TETTEH71@GMAIL.COM,,1989-03-04,Takoradi,Western,2024-06-17,Organic Search,Web Desktop,False,Platinum,,3
CUST014526,priscilla ofori,priscilla.ofori932@gmail.com,Male,1985-06-19,Kumasi,Ashanti,,Influencer,Web Desktop,False,Gold,8752.69,3
CUST010310,Isaac Tetteh,isaac.tetteh544@gmail.com,Male,,,Volta,2025-06-13,Paid Social,Android,True,Bronze,"GHS 30,445.78",5
CUST011847,Isaac Annan,isaac.annan928@outlook.com,Male,1996-04-19,Ho,Volta,07/09/2025,Referral,Web Mobile,True,Bronze,,4
CUST003205,Gifty Owusu,gifty.owusu488@gmail.com,Male,2002-12-04,Cape Coast,Central,2024-07-20,Paid Social,iOS,True,Silver,"GHS 8,836.49",2
CUST016464,Ibrahim Alhassan,ibrahim.alhassan858@gmail.com,,1993-04-17,Accra,Greater Accra,2026-05-11,Marketplace,iOS,False,Gold,"GHS 8,561.94",1
CUST016573,Michael Amoah,michael.amoah552@yahoo.com,Male,1993-02-27,Accra,Greater Accra,2023-10-25,Marketplace,Web Mobile,True,Silver,30097.51,4
CUST014564,EMMANUEL BOATENG,emmanuel.boateng628@gmail.com,Female,1989-03-25,Tamale,Northern,2025-07-11,Organic Search,,True,Bronze,12983.85,2
CUST016664,Kofi Agyeman,kofi.agyeman795@gmail.com,Male,1995-05-15,Tamale,Northern,2026-02-05,Referral,Android,0,Bronze,42661.61,3
CUST010361,  Afia Frimpong,afia.frimpong11@yahoo.com,F,1993-02-27,Kumasi,Ashanti,2023-11-09,Organic Search,Android,False,Silver,27508.14,4
CUST011725,Mary Tetteh,,Female,"March 03, 2003",Tamale,Northern,2026-01-20,Referral,Android,True,Bronze,18704.92,4
CUST004519,Nana Quartey,nana.quartey836@gmail.com,Female,2010-05-23,Cape Coast,Central,2023-10-30,Paid Social,Android,yes,Gold,"GHS 5,580.50",
CUST008422,Kwaku Annan,kwaku.annan722@gmail.com,Female,2003-06-03,Kumasi,Ashanti,2026-06-19,Influencer,iOS,Y,Silver,20985.04,2
CUST011100,Nana Boateng,nana.boateng934@outlook.com,Male,18/03/1995,Tema,Greater Accra,2022-10-26,Referral,Android,True,Gold,,6
CUST004992,Chidi Dogbe,chidi.dogbe530@gmail.com,Female,1995-09-19,Cape Coast,Central,2024-04-25,Email Campaign,Android,N,Bronze,6069.49,3
CUST000050,KWAME OFORI,kwame.ofori348@yahoo.com,Female,"October 11, 1996",tamale,,2025-01-10,Paid Social,Android,no,Bronze,17000.13,5
CUST010218,Fiifi Tetteh,fiifi.tetteh132@gmail.com,Female,1991-05-18,Obuasi,Ashanti,,,Web Desktop,False,Bronze,16489.0,1
CUST002933,Abena Appiah,abena.appiah268@outlook.com,Female,2009-09-29,Accra,Greater Accra,2024-08-02,Email Campaign,Android,1,Silver,10457.75,7
CUST002967,Michael Lartey,michael.lartey470@gmail.com,Female,2010-07-03,Accra,Greater Accra,2024-04-30,Direct,Android,True,Bronze,11424.91,1
CUST009094,Akosua Nyarko,akosua.nyarko983@gmail.com,Male,1984-08-14,Kumasi,Ashanti,2025-07-28,Organic Search,iOS,False,Silver,"GHS 20,629.67",3
CUST008461,Samuel Abubakar,samuel.abubakar668@outlook.com,Male,2004-03-27,Sunyani,Bono,2025-01-04,Organic Search,Web Mobile,True,Bronze,21889.63,3
CUST008786,Dzifa Annan,dzifa.annan960@gmail.com,Male,2001-09-26,Accra,Greater Accra,2024-06-06,Influencer,Android,True,Silver,20139.4,4
CUST006886,Selorm Boateng,selorm.boateng643@yahoo.com,Female,2000-12-24,Takoradi,Western,2024-11-22,Paid Social,Android,False,Bronze,"GHS 24,603.73",
CUST900091, Fatima Agyeman ,FATIMA.AGYEMAN610@GMAIL.COM,Female,1982-07-05,Kumasi,Ashanti,2025-09-25,Organic Search,Android,True,Silver,58412.08,4
CUST011218,Abena Annan,abena.annan774@gmail.com,male,2000-05-15,Accra,Greater Accra,2025-03-09,Organic Search,iOS,TRUE,,10760.23,1
CUST006502,Chidi Boateng,chidi.boateng409@gmail.com,Male,1994-04-28,Kumasi,Ashanti,2026-01-22,,Web Desktop,True,Bronze,10836.6,3
CUST009501,Priscilla Boateng,,FEMALE,1993-12-24,Tamale,Northern,2025-07-08,Paid Social,Android,False,Bronze,6574.26,7
CUST009148,Elizabeth Baidoo,elizabeth.baidoo38@yahoo.com,Male,"April 17, 2001",Kumasi,Ashanti,2024-04-10,Organic Search,iOS,True,Bronze,,3
CUST011569,Priscilla Mensah,PRISCILLA.MENSAH266@OUTLOOK.COM,Female,20/12/2009,Tamale,Northern,2026-04-18,Marketplace,Android,True,Silver,9724.08,3
CUST001304,Adwoa Appiah,adwoa.appiah56@gmail.com,Male,1995-05-11,Tamale,Northern,2026-01-02,Email Campaign,Android,False,Bronze,11130.07,3
CUST013740,Akosua Frimpong  ,akosua.frimpong392@yahoo.com,Other,2010-02-05,Koforidua,Eastern,2024-08-14,Organic Search,Web Mobile,False,Silver,12521.67,5
CUST019660,Nana Amoah,nana.amoah470@yahoo.com,Male,1979-12-14,Cape Coast,Central,"November 04, 2024",Paid Social,Android,True,Bronze,13241.05,2
CUST008970,ZAINAB OWUSU,zainab.owusu51@gmail.com,Male,"June 12, 1987",Accra,Greater Accra,2025-04-01,Organic Search,Web Mobile,1,Gold,17180.54,6
CUST005060,Elizabeth Nyarko,elizabeth.nyarko821@gmail.com,Female,31/01/1996,Cape Coast,Central,2026-06-17,Organic Search,Web Mobile,yes,Silver,17088.12,3
CUST009327,Mary Abubakar,mary.abubakar277@hotmail.com,Female,2000-06-19,Sunyani,Bono,2024-01-16,Organic Search,Android,True,Silver,20973.16,
CUST016864,Akosua Owusu,akosua.owusu284@outlook.com,Female,1992-10-22,Obuasi,Ashanti,2023-12-05,Paid Social,Android,True,Gold,16963.1,1
CUST011615,Kelvin Baidoo,kelvin.baidoo828@hotmail.com,Female,1986-08-04,Kumasi,,2026-04-25,Paid Social,Android,True,Platinum,14605.79,8
CUST005253,Arinze Sulemana,arinze.sulemana253@gmail.com,Female,1998-04-25,Madina,Greater Accra,2025-10-14,Influencer,Android,False,Silver,22186.99,1
CUST001374,Fiifi Danso,fiifi.danso407@hotmail.com,Female,2003-11-20,Koforidua,Eastern,2026-05-23,Organic Search,Android,yes,Bronze,21749.18,1
CUST002999,Kwaku Sulemana,KWAKU.SULEMANA117@GMAIL.COM,Male,1987-10-27,Kumasi,Ashanti,,Influencer,iOS,False,Bronze,16417.84,4
CUST006199,Ngozi Ofori,ngozi.ofori714@gmail.com,Female,1985-04-19,,Greater Accra,2025-08-26,Organic Search,Android,,Silver,"GHS 15,158.18",2
CUST008343,Selorm Danso,selorm.danso594@gmail.com,Male,1993-08-11,Accra,Greater Accra,2025-05-03,Email Campaign,Web Mobile,False,Bronze,34015.63,1
CUST015645,Ama Quartey,AMA.QUARTEY766@GMAIL.COM,Male,2010-02-01,Accra,Greater Accra,2026-02-04,Marketplace,Web Mobile,True,Bronze,"GHS 12,000.50",3
CUST012080,Abdul Yeboah,abdul.yeboah438@yahoo.com,Male,1995-05-01,Ho,Volta,2025-10-18,Paid Social,Web Mobile,yes,Bronze,20974.58,1
CUST001136,Adwoa Appiah,ADWOA.APPIAH664@GMAIL.COM,Male,1995-03-17,Cape Coast,Central,"January 25, 2025",Paid Social,Android,no,Platinum,12111.43,4
CUST018159,Gifty Frimpong,gifty.frimpong454@gmail.com,Female,2000-11-25,Accra,Greater Accra,2026-04-24,Referral,Web Mobile,True,Bronze,27950.5,3
CUST009348,Zainab Frimpong,zainab.frimpong881@gmail.com,Male,1999-11-29, Takoradi ,Western,2025-05-07,Influencer,Android,False,Bronze,7009.25,7
CUST003051,Gifty Ahiable,gifty.ahiable468@gmail.com,FEMALE,1990-01-11,Takoradi,Western,,Paid Social,Android,True,Bronze,11867.59,2
CUST000427,Comfort Danso,comfort.danso793@gmail.com,Female,"August 18, 1984",Sunyani,Bono,2024-06-04,Influencer,iOS,True,Bronze,16476.9,3
CUST016616,Kojo Alhassan,kojo.alhassan327@hotmail.com,Male,2009-09-20,Bolgatanga,Upper East,2026-03-11,Paid Social,Android,False,Gold,"GHS 32,037.30",6
CUST003695,Zainab Adjei,zainab.adjei326@gmail.com,Male,0000-00-00,Cape Coast,Central,2026-06-15,Email Campaign,Android,0,Silver,12492.58,5
CUST014802,Chidi Quartey,chidi.quartey957@gmail.com,Female,20/12/1998,Tamale,Northern,2025-10-14,Influencer,Web Mobile,True,Bronze,8945.26,8
CUST010884,Ibrahim Nkrumah,ibrahim.nkrumah167@outlook.com,Male,1994-11-09,Accra,Greater Accra,2024-01-29,Email Campaign,Web Mobile,True,Silver,"GHS 10,687.16",6
