customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size,age
CUST018856,Kwaku Lartey,kwaku.lartey53@gmail.com,Female,1994-12-20,Ho,Volta,2022-10-16,Influencer,Web Mobile,True,Gold,8351.89,2.0,31.5
CUST013152,Kofi Frimpong,kofi.frimpong820@outlook.com,Female,2009-11-27,Kumasi,Ashanti,2022-10-16,Organic Search,iOS,False,Gold,22906.43,5.0,16.6
CUST003890,adwoa danso,adwoa.danso115@gmail.com,Male,1994-02-09,Accra,Greater Accra,2022-10-15,Paid Social,Android,True,Bronze,14632.72,8.0,32.4
CUST018691,Selorm Frimpong,selorm.frimpong83@hotmail.com,Male,1986-12-04,Takoradi,Western,2022-10-15,Influencer,Web Desktop,True,Bronze,27132.4,4.0,39.6
CUST900261,Daniel Darko,daniel.darko612@gmail.com,Female,1979-12-10,Takoradi,Western,2022-10-15,Direct,Web Mobile,True,Bronze,11008.14,4.0,46.6
CUST012426,Zainab Ahiable,zainab.ahiable658@gmail.com,Male,1987-05-21,Kumasi,Ashanti,2022-10-15,Paid Social,Web Mobile,True,Silver,12135.83,4.0,39.1
CUST012235,Emmanuel Amoah,emmanuel.amoah821@gmail.com,Female,2002-09-21,Sunyani,Bono,2022-10-15,Paid Social,iOS,True,Silver,14063.47,6.0,23.8
CUST014781,FATIMA TETTEH,fatima.tetteh73@gmail.com,Male,1993-08-19,Madina,Greater Accra,2026-06-11,Paid Social,Android,True,Silver,22363.51,1.0,32.9
CUST001609,Kwaku Frimpong,kwaku.frimpong933@gmail.com,Male,2001-04-04,Obuasi,Ashanti,2026-06-11,Paid Social,Android,True,Gold,6834.66,3.0,25.2
CUST014384,Esi Dogbe,esi.dogbe837@gmail.com,Female,1999-12-18,Accra,Greater Accra,2026-06-11,Influencer,Android,True,Silver,19565.93,3.0,26.5
CUST009341,Chidi Mensah,chidi.mensah501@gmail.com,Female,1999-11-12,Techiman,Bono East,2026-06-11,Direct,iOS,True,Bronze,13629.68,4.0,26.6
CUST008667,Emmanuel Ahiable,emmanuel.ahiable480@gmail.com,Male,2010-01-18,Koforidua,Eastern,2026-06-11,Direct,iOS,True,Bronze,8760.28,1.0,16.4
CUST013049,Samuel Boateng,samuel.boateng840@gmail.com,Male,2005-05-09,Kumasi,Ashanti,2026-06-11,Referral,Android,True,Bronze,12117.9,7.0,21.1
CUST005743,Kojo Darko,kojo.darko272@hotmail.com,Male,2008-08-04,Ho,Volta,2026-06-11,Email Campaign,Android,False,Bronze,29814.66,4.0,17.9
CUST004932,Joseph Baidoo,joseph.baidoo494@hotmail.com,Male,1993-11-10,Kumasi,Ashanti,2026-06-11,Paid Social,Android,True,Silver,8954.29,5.0,32.6
CUST011983,Adjoa Adjei,adjoa.adjei339@yahoo.com,Male,1993-01-14,Tema,Greater Accra,2026-06-11,Influencer,Web Mobile,True,Bronze,20326.59,2.0,33.5
CUST010046,Daniel Nyarko,daniel.nyarko820@gmail.com,Male,2004-12-03,Kumasi,Ashanti,2022-10-18,Referral,iOS,True,Silver,32101.73,3.0,21.6
CUST004474,Abena Osei,abena.osei795@gmail.com,Male,1990-10-03,Accra,Greater Accra,2022-10-17,Paid Social,iOS,True,Silver,11299.43,4.0,35.7
CUST006442,Isaac Danso,isaac.danso522@yahoo.com,Male,1982-11-20,Accra,Greater Accra,2022-10-17,Influencer,Android,True,Bronze,6079.21,4.0,43.6
CUST005699,Fiifi Ofori,fiifi.ofori386@gmail.com,Female,1990-04-14,Kumasi,Ashanti,2022-10-17,Influencer,Android,True,Silver,20894.67,7.0,36.2
CUST018022,Elizabeth Nyarko,elizabeth.nyarko299@hotmail.com,Male,1988-05-28,Wa,Upper West,2022-10-16,Direct,Web Desktop,False,Silver,6308.04,3.0,38.1
CUST007788,Grace Owusu,grace.owusu46@gmail.com,Female,2009-09-29,Madina,Greater Accra,2022-10-16,Referral,Android,True,Silver,28437.97,3.0,16.8
CUST014557,Grace Tetteh,grace.tetteh217@outlook.com,Female,1996-10-03,Accra,Greater Accra,2022-10-16,Organic Search,Web Desktop,True,Bronze,10457.32,5.0,29.7
CUST003850,Abena Ofori,abena.ofori586@gmail.com,Female,2007-12-18,Ho,Volta,2022-10-16,Email Campaign,Web Desktop,True,Bronze,14321.89,4.0,18.5
CUST002845,Joseph Sulemana,joseph.sulemana953@gmail.com,Female,1991-03-02,Takoradi,Western,2022-10-16,Paid Social,Web Desktop,True,Silver,32094.57,2.0,35.3
CUST004695,Adjoa Abubakar,adjoa.abubakar635@gmail.com,Male,2000-02-13,Madina,Greater Accra,2026-06-11,Direct,Android,True,Bronze,7197.96,8.0,26.4
CUST004590,yayra asante,yayra.asante331@yahoo.com,Female,1995-06-12,Obuasi,Ashanti,2026-06-11,Marketplace,Android,True,Silver,21910.89,6.0,31.0
CUST015035,Ngozi Tetteh,ngozi.tetteh299@hotmail.com,Male,1990-12-01,Accra,Greater Accra,2026-06-11,Paid Social,Android,False,Gold,20088.95,6.0,35.6
CUST001513,Ibrahim Osei,ibrahim.osei422@gmail.com,Female,1994-01-03,Koforidua,Eastern,2026-06-10,Paid Social,Web Mobile,True,Silver,12286.68,2.0,32.5
CUST010109,Grace Dogbe,grace.dogbe271@hotmail.com,Male,1988-10-09,Accra,Greater Accra,2026-06-10,Paid Social,Android,True,Gold,31694.93,5.0,37.7
CUST010338,Fiifi Sulemana,fiifi.sulemana839@outlook.com,Male,1993-04-08,Cape Coast,Central,2026-06-10,Paid Social,Android,True,Silver,17299.94,4.0,33.2
CUST006806,Patience Lartey,patience.lartey619@gmail.com,Male,1987-02-05,Sunyani,Bono,2026-06-10,Marketplace,Android,False,Bronze,15651.81,9.0,39.4
CUST004005,Dzifa Asante,dzifa.asante715@gmail.com,Male,2010-04-30,Tema,Greater Accra,2026-06-10,Email Campaign,Android,False,Bronze,10521.12,3.0,16.2
CUST019319,Daniel Mensah,daniel.mensah70@gmail.com,Female,2000-01-26,Madina,Greater Accra,2026-06-10,Paid Social,Web Desktop,True,Silver,15420.98,5.0,26.4
CUST018998,ELIZABETH MENSAH,elizabeth.mensah274@gmail.com,Male,1991-06-06,Sunyani,Bono,2022-10-20,Email Campaign,iOS,False,Bronze,43159.43,3.0,35.1
CUST010000,Priscilla Boateng,priscilla.boateng119@gmail.com,Male,1995-10-10,Accra,Greater Accra,2022-10-19,Referral,Android,True,Bronze,23055.36,8.0,30.7
CUST018002,Sena Sulemana,sena.sulemana900@gmail.com,Female,2002-01-20,Techiman,Bono East,2022-10-19,Marketplace,Android,False,Gold,7604.84,5.0,24.4
CUST002712,Kojo Alhassan,kojo.alhassan517@hotmail.com,Female,1993-02-10,Obuasi,Ashanti,2022-10-19,Paid Social,Android,False,Bronze,39919.75,7.0,33.4
CUST000953,SELORM TETTEH,selorm.tetteh182@gmail.com,Female,1993-04-23,Tamale,Northern,2022-10-19,Marketplace,Web Desktop,False,Bronze,11581.14,4.0,33.2
CUST013253,Michael Agyeman,michael.agyeman979@outlook.com,Male,1990-06-20,Madina,Greater Accra,2022-10-18,Paid Social,Web Mobile,False,Gold,6905.3,4.0,36.0
CUST006872,Ama Dogbe,ama.dogbe979@gmail.com,Female,1976-02-16,Accra,Greater Accra,2022-10-18,Organic Search,Android,False,Bronze,18047.38,5.0,50.4
CUST018384,Elizabeth Ahiable,elizabeth.ahiable474@hotmail.com,Female,1973-06-27,Accra,Greater Accra,2022-10-18,Organic Search,iOS,True,Bronze,20278.79,2.0,53.0
CUST018403,Grace Baidoo,grace.baidoo321@gmail.com,Female,2000-10-31,Tamale,Northern,2026-06-10,Referral,Android,True,Bronze,10973.06,4.0,25.7
CUST003531,Ibrahim Amoah,ibrahim.amoah579@gmail.com,Male,1999-08-30,Madina,Greater Accra,2026-06-10,Organic Search,Android,True,Bronze,6343.24,4.0,26.8
CUST018617,Zainab Ofori,zainab.ofori582@gmail.com,Female,1995-11-25,Accra,Greater Accra,2026-06-10,Marketplace,Android,True,Bronze,8240.85,2.0,30.6
CUST012565,Ibrahim Darko,ibrahim.darko753@gmail.com,Female,1998-06-14,Kumasi,Ashanti,2026-06-10,Marketplace,Android,False,Silver,48449.54,3.0,28.0
CUST003519,Chidi Ofori,chidi.ofori204@gmail.com,Female,1998-02-03,Takoradi,Western,2026-06-10,Paid Social,Android,True,Platinum,12010.78,5.0,28.4
CUST016119,Adjoa Adjei,adjoa.adjei767@gmail.com,Female,1994-09-14,Takoradi,Western,2026-06-10,Influencer,Android,False,Bronze,15503.93,3.0,31.8
CUST011264,Kwaku Darko,kwaku.darko52@yahoo.com,Male,1998-05-16,Accra,Greater Accra,2026-06-10,Email Campaign,Android,True,Bronze,9280.91,3.0,28.1
CUST015385,Ngozi Annan,ngozi.annan338@gmail.com,Female,1986-10-29,Ho,Volta,2026-06-10,Direct,Android,True,Gold,19007.52,5.0,39.7
CUST004921,Fiifi Sulemana,fiifi.sulemana408@gmail.com,Male,2010-06-03,Obuasi,Ashanti,2026-06-10,Organic Search,Web Mobile,False,Bronze,14912.15,5.0,16.1
CUST007176,Kelvin Owusu,kelvin.owusu37@yahoo.com,Male,1993-08-10,Kumasi,Ashanti,2026-06-10,Referral,Android,True,Bronze,13775.76,7.0,32.9
CUST001410,Fiifi Alhassan,fiifi.alhassan659@gmail.com,Female,1998-04-16,Kumasi,Ashanti,2022-10-22,Influencer,Android,True,Bronze,18319.91,6.0,28.2
CUST009870,Kelvin Danso,kelvin.danso308@gmail.com,Male,2008-08-17,Madina,Greater Accra,2022-10-22,Organic Search,Web Desktop,True,Silver,11227.32,5.0,17.9
CUST002734,Comfort Nkrumah,comfort.nkrumah364@gmail.com,Male,1998-05-30,Takoradi,Western,2022-10-21,Paid Social,Android,True,Silver,11887.94,5.0,28.1
CUST001541,Akosua Osei,akosua.osei294@gmail.com,Female,1992-02-25,Accra,Greater Accra,2022-10-20,Paid Social,Web Mobile,False,Bronze,26732.17,1.0,34.3
CUST007854,Mary Tetteh,mary.tetteh12@hotmail.com,Female,1988-12-16,Kumasi,Ashanti,2026-06-10,Marketplace,Web Desktop,True,Platinum,22066.21,1.0,37.5
CUST003285,Adjoa Danso,adjoa.danso799@outlook.com,Female,1982-04-28,Accra,Greater Accra,2026-06-10,Direct,Android,False,Bronze,7384.04,3.0,44.2
CUST003827,Ama Agyeman,ama.agyeman563@gmail.com,Male,1997-03-11,Cape Coast,Central,2026-06-10,Organic Search,Android,True,Bronze,24898.79,4.0,29.3
CUST018433,Gifty Dogbe,gifty.dogbe503@gmail.com,Female,1986-12-07,Sunyani,Bono,2026-06-10,Paid Social,Android,True,Bronze,8370.41,2.0,39.6
CUST004019,Zainab Osei,zainab.osei546@gmail.com,Female,1991-03-01,Takoradi,Western,2026-06-10,Organic Search,Web Mobile,True,Platinum,19370.22,3.0,35.3
CUST001820,Selorm Annan,selorm.annan122@gmail.com,Female,1980-01-06,Koforidua,Eastern,2026-06-10,Paid Social,iOS,True,Bronze,20271.86,1.0,46.5
CUST008000,Gifty Adjei,gifty.adjei727@gmail.com,Female,2000-10-27,Accra,Greater Accra,2026-06-10,Organic Search,Android,True,Platinum,34846.57,6.0,25.7
CUST009862,Isaac Danso,isaac.danso697@yahoo.com,Female,2010-05-21,Kumasi,Ashanti,2022-10-24,Marketplace,Web Mobile,False,Silver,22051.23,6.0,16.1
CUST017205,Arinze Mensah,arinze.mensah501@gmail.com,Male,1998-09-14,Techiman,Bono East,2022-10-24,Marketplace,Web Mobile,True,Bronze,6253.29,2.0,27.8
CUST002765,Fiifi Quartey,fiifi.quartey336@gmail.com,Female,1986-10-07,Accra,Greater Accra,2022-10-23,Paid Social,iOS,False,Bronze,22263.58,2.0,39.7
CUST002452,Dzifa Baidoo,dzifa.baidoo745@gmail.com,Male,1988-02-28,Accra,Greater Accra,2022-10-23,Direct,Web Mobile,False,Gold,18751.19,4.0,38.3
CUST007913,Mary Yeboah,mary.yeboah467@gmail.com,Male,2001-01-22,Koforidua,Eastern,2022-10-22,Referral,iOS,True,Silver,32524.09,3.0,25.4
CUST019516,Arinze Ofori,arinze.ofori475@gmail.com,Female,2006-06-16,Wa,Upper West,2022-10-22,Paid Social,Android,True,Bronze,10284.08,4.0,20.0
CUST003525,Samuel Frimpong,samuel.frimpong940@gmail.com,Male,1997-11-12,Accra,Greater Accra,2026-06-09,Referral,iOS,False,Bronze,15354.15,2.0,28.6
CUST013795,Afia Asante,afia.asante194@gmail.com,Female,2009-10-28,Kumasi,Ashanti,2026-06-09,Influencer,iOS,False,Bronze,17284.52,8.0,16.7
CUST001606,Joseph Alhassan,joseph.alhassan566@gmail.com,Female,1998-09-30,Bolgatanga,Upper East,2026-06-09,Email Campaign,iOS,True,Silver,8547.23,2.0,27.7
CUST013224,Kwame Asante,kwame.asante949@gmail.com,Female,1991-10-18,Accra,Greater Accra,2026-06-09,Email Campaign,iOS,True,Silver,13997.15,3.0,34.7
CUST017422,Adwoa Annan,adwoa.annan480@gmail.com,Male,2010-06-05,Takoradi,Western,2026-06-09,Organic Search,Web Mobile,False,Bronze,7093.21,5.0,16.1
CUST003445,Mary Ahiable,mary.ahiable545@gmail.com,Female,1982-12-24,Accra,Greater Accra,2026-06-09,Organic Search,iOS,True,Bronze,13790.77,4.0,43.5
CUST018513,Joseph Amoah,joseph.amoah36@outlook.com,Female,1985-02-17,Tema,Greater Accra,2026-06-09,Organic Search,Android,False,Bronze,10260.66,2.0,41.4
CUST016748,Gifty Ahiable,gifty.ahiable665@gmail.com,Female,1995-09-15,Bolgatanga,Upper East,2026-06-09,Marketplace,Android,False,Silver,18149.1,4.0,30.8
CUST000075,Yaw Agyeman,yaw.agyeman683@gmail.com,Male,1994-08-08,Accra,Greater Accra,2026-06-09,Paid Social,Android,True,Bronze,44947.84,3.0,31.9
CUST018868,Zainab Adjei,zainab.adjei36@gmail.com,Male,1992-04-13,Accra,Greater Accra,2022-10-26,Paid Social,Android,True,Bronze,12199.42,2.0,34.2
CUST010968,Akosua Boateng,akosua.boateng188@gmail.com,Male,1999-06-05,Sunyani,Bono,2022-10-26,Email Campaign,Android,True,Bronze,10694.48,2.0,27.1
CUST019789,Akosua Amoah,akosua.amoah426@yahoo.com,Female,2007-12-12,Accra,Greater Accra,2022-10-26,Organic Search,Android,True,Bronze,4686.53,5.0,18.5
CUST003012,Arinze Nyarko,arinze.nyarko316@gmail.com,Male,1995-10-04,Tamale,Northern,2022-10-26,Paid Social,Android,False,Bronze,25442.82,3.0,30.7
CUST001528,Samuel Annan,samuel.annan664@yahoo.com,Male,1988-10-31,Accra,Greater Accra,2022-10-26,Referral,Web Mobile,True,Bronze,18461.25,5.0,37.7
CUST010005,Mary Adjei,mary.adjei878@gmail.com,Female,1993-04-28,Tema,Greater Accra,2022-10-26,Paid Social,Android,False,Platinum,6536.93,1.0,33.2
CUST002180,Abena Amoah,abena.amoah536@yahoo.com,Male,1997-12-21,Takoradi,Western,2022-10-26,Organic Search,Web Desktop,False,Bronze,10582.94,5.0,28.5
CUST005565,Abdul Nyarko,abdul.nyarko945@outlook.com,Female,1982-09-15,Kumasi,Ashanti,2022-10-25,Organic Search,iOS,True,Gold,18821.15,3.0,43.8
CUST019077,Dzifa Quartey,dzifa.quartey56@outlook.com,Female,2008-10-08,Cape Coast,Central,2022-10-25,Direct,Android,False,Bronze,14231.01,1.0,17.7
CUST013675,Yayra Nkrumah,yayra.nkrumah501@gmail.com,Male,1995-11-27,Accra,Greater Accra,2022-10-25,Referral,Android,True,Bronze,19183.7,5.0,30.6
CUST002007,Fatima Appiah,fatima.appiah418@gmail.com,Female,2004-03-21,Bolgatanga,Upper East,2026-06-09,Paid Social,Android,True,Silver,13025.15,1.0,22.3
CUST011997,Joseph Danso,joseph.danso342@gmail.com,Female,1982-03-25,Bolgatanga,Upper East,2026-06-09,Direct,Web Mobile,True,Silver,10182.7,3.0,44.3
CUST015615,Michael Tetteh,michael.tetteh662@yahoo.com,Female,1994-09-28,Cape Coast,Central,2026-06-09,Referral,iOS,True,Gold,14521.14,3.0,31.8
CUST000260,Kojo Appiah,kojo.appiah308@outlook.com,Female,1994-01-23,Wa,Upper West,2026-06-09,Paid Social,Android,True,Silver,29418.46,7.0,32.4
CUST004786,Abdul Frimpong,abdul.frimpong937@gmail.com,Male,1984-11-11,Tema,Greater Accra,2026-06-08,Influencer,iOS,True,Gold,6116.92,3.0,41.6
CUST009329,Yayra Mensah,yayra.mensah426@gmail.com,Male,1997-09-20,Accra,Greater Accra,2026-06-08,Organic Search,Android,True,Platinum,28970.86,3.0,28.8
CUST014047,Ibrahim Agyeman,ibrahim.agyeman691@gmail.com,Female,2004-12-11,Ho,Volta,2026-06-08,Referral,iOS,False,Gold,21641.51,4.0,21.5
CUST010937,Michael Quartey,michael.quartey560@yahoo.com,Female,2007-09-07,Kumasi,Ashanti,2026-06-08,Paid Social,Android,True,Gold,15531.44,4.0,18.8
CUST008163,Kofi Yeboah,kofi.yeboah848@gmail.com,Male,1988-09-14,Tamale,Northern,2026-06-08,Paid Social,Web Mobile,True,Gold,33684.28,1.0,37.8
CUST002003,Sena Osei,sena.osei588@gmail.com,Male,1991-11-11,Cape Coast,Central,2026-06-08,Influencer,Android,False,Gold,16720.8,1.0,34.6
CUST018797,Ngozi Dogbe,ngozi.dogbe468@gmail.com,Male,2003-11-18,Cape Coast,Central,2022-10-29,Organic Search,Android,True,Bronze,16311.5,4.0,22.6
CUST016236,Esi Amoah,esi.amoah716@gmail.com,Female,1993-05-30,Koforidua,Eastern,2022-10-29,Email Campaign,Web Mobile,True,Silver,7284.68,3.0,33.1
CUST005652,kelvin adjei,kelvin.adjei305@gmail.com,Male,2009-09-02,Koforidua,Eastern,2022-10-29,Email Campaign,Android,False,Gold,9838.3,3.0,16.8
CUST008500,Arinze Appiah,arinze.appiah271@gmail.com,Female,1995-03-12,Wa,Upper West,2022-10-28,Direct,Android,True,Bronze,50718.85,2.0,31.3
CUST014131,Patience Annan,patience.annan184@gmail.com,Female,1992-07-20,Accra,Greater Accra,2022-10-28,Email Campaign,Web Desktop,True,Silver,5068.5,8.0,33.9
CUST008974,Elizabeth Amoah,elizabeth.amoah611@yahoo.com,Female,1988-12-16,Sunyani,Bono,2022-10-28,Paid Social,Web Desktop,False,Silver,7695.33,3.0,37.5
CUST000816,Sena Quartey,sena.quartey449@gmail.com,Female,1981-11-06,Accra,Greater Accra,2022-10-27,Organic Search,iOS,False,Bronze,15083.27,3.0,44.6
CUST008969,GIFTY DANSO,gifty.danso51@gmail.com,Female,1997-06-09,Accra,Greater Accra,2022-10-27,Paid Social,Android,True,Bronze,19828.72,2.0,29.1
CUST019260,Adjoa Boateng,adjoa.boateng860@yahoo.com,Female,1982-05-03,Madina,Greater Accra,2022-10-26,Paid Social,Web Mobile,True,Gold,12579.79,3.0,44.2
CUST006303,Dzifa Lartey,dzifa.lartey919@gmail.com,Female,1994-04-24,Accra,Greater Accra,2026-06-08,Direct,Web Mobile,True,Bronze,15259.65,3.0,32.2
CUST006854,Daniel Baidoo,daniel.baidoo579@gmail.com,Male,1993-01-22,Kumasi,Ashanti,2026-06-08,Referral,Web Desktop,True,Silver,7640.46,4.0,33.4
CUST006182,Esi Asante,esi.asante419@gmail.com,Female,1995-06-21,Accra,Greater Accra,2026-06-08,Marketplace,Web Desktop,False,Silver,28732.47,4.0,31.0
CUST013688,Priscilla Nyarko,priscilla.nyarko392@yahoo.com,Male,1995-05-04,Accra,Greater Accra,2026-06-08,Organic Search,Android,True,Gold,27771.52,1.0,31.2
CUST012624,Grace Nkrumah,grace.nkrumah368@gmail.com,Female,2010-02-10,Tema,Greater Accra,2026-06-08,Paid Social,Web Mobile,False,Silver,7262.41,3.0,16.4
CUST002943,Kelvin Yeboah,kelvin.yeboah566@hotmail.com,Female,2000-03-05,Takoradi,Western,2026-06-08,Referral,Android,True,Silver,14680.79,6.0,26.3
CUST003587,Daniel Annan,daniel.annan311@yahoo.com,Male,1994-09-11,Obuasi,Ashanti,2026-06-08,Email Campaign,Android,True,Bronze,9921.68,6.0,31.8
CUST000304,Adjoa Ahiable,adjoa.ahiable792@gmail.com,Female,1989-05-16,Accra,Greater Accra,2026-06-08,Paid Social,Android,True,Silver,17767.68,3.0,37.1
CUST012188,Abena Tetteh,abena.tetteh538@gmail.com,Female,1979-09-06,Accra,Greater Accra,2026-06-08,Organic Search,Web Desktop,True,Silver,19657.52,1.0,46.8
CUST015745,Kojo Osei,kojo.osei54@outlook.com,Male,1986-04-02,Accra,Greater Accra,2026-06-08,Referral,iOS,True,Gold,14722.93,2.0,40.2
CUST017779,Daniel Darko,daniel.darko114@yahoo.com,Female,1994-10-02,Sunyani,Bono,2026-06-08,Paid Social,Android,False,Gold,6203.48,2.0,31.7
CUST010702,Emmanuel Adjei,emmanuel.adjei327@gmail.com,Female,1999-01-01,Accra,Greater Accra,2022-10-31,Organic Search,iOS,True,Silver,13554.05,4.0,27.5
CUST014260,Dzifa Ahiable,dzifa.ahiable356@gmail.com,Male,1981-09-26,Accra,Greater Accra,2022-10-31,Paid Social,Android,True,Silver,17310.41,2.0,44.8
CUST019190,Kojo Ahiable,kojo.ahiable590@gmail.com,Female,1988-10-02,Accra,Greater Accra,2022-10-31,Paid Social,Web Desktop,False,Bronze,25896.87,4.0,37.7
CUST002254,Ama Abubakar,ama.abubakar273@outlook.com,Male,1995-04-28,Sunyani,Bono,2022-10-30,Marketplace,Android,True,Silver,15259.01,4.0,31.2
CUST015439,Adwoa Appiah,adwoa.appiah513@outlook.com,Other,2000-06-03,Takoradi,Western,2022-10-30,Direct,Android,False,Silver,23412.71,8.0,26.1
CUST005227,Gifty Frimpong,gifty.frimpong899@gmail.com,Other,1999-10-06,Tema,Greater Accra,2022-10-30,Direct,Android,False,Bronze,8679.76,11.0,26.7
CUST000638,Elizabeth Darko,elizabeth.darko986@yahoo.com,Male,1982-09-06,Accra,Greater Accra,2022-10-30,Direct,Web Desktop,True,Silver,12160.34,2.0,43.8
CUST019574,kwaku abubakar,kwaku.abubakar71@outlook.com,Female,1999-06-23,Kumasi,Ashanti,2026-06-08,Paid Social,Web Mobile,False,Gold,10014.67,5.0,27.0
CUST011186,CHIDI ASANTE,chidi.asante467@yahoo.com,Female,1991-09-19,Kumasi,Ashanti,2026-06-08,Email Campaign,Web Desktop,True,Gold,7365.19,2.0,34.8
CUST017249,Priscilla Mensah,priscilla.mensah66@gmail.com,Male,1991-11-20,Sunyani,Bono,2026-06-08,Paid Social,Android,False,Bronze,28722.89,5.0,34.6
CUST001664,Patience Agyeman,patience.agyeman965@gmail.com,Male,1992-04-29,Accra,Greater Accra,2026-06-08,Marketplace,Web Mobile,True,Silver,10010.63,6.0,34.2
CUST015007,Priscilla Quartey,priscilla.quartey134@yahoo.com,Female,2003-11-19,Kumasi,Ashanti,2026-06-08,Organic Search,Web Desktop,True,Bronze,5487.64,3.0,22.6
CUST016819,Selorm Nkrumah,selorm.nkrumah236@outlook.com,Male,1983-08-23,Tamale,Northern,2026-06-08,Organic Search,Android,True,Gold,14650.86,3.0,42.9
CUST004362,Ama Mensah,ama.mensah385@yahoo.com,Male,1984-02-16,Takoradi,Western,2026-06-08,Organic Search,Android,False,Bronze,9715.65,8.0,42.4
CUST013717,Michael Ofori,michael.ofori751@gmail.com,Male,1986-05-26,Accra,Greater Accra,2026-06-07,Paid Social,Android,False,Silver,8398.02,4.0,40.1
CUST006693,Fiifi Frimpong,fiifi.frimpong2@gmail.com,Female,1999-08-27,Madina,Greater Accra,2026-06-07,Paid Social,Android,True,Bronze,9084.58,4.0,26.8
CUST017877,Patience Adjei,patience.adjei684@outlook.com,Male,2008-01-17,Sunyani,Bono,2022-11-02,Paid Social,Android,True,Silver,12348.62,1.0,18.5
CUST005698,Arinze Abubakar,arinze.abubakar179@yahoo.com,Female,2001-01-12,Kumasi,Ashanti,2022-11-02,Direct,Android,True,Bronze,5836.73,3.0,25.5
CUST015313,Abdul Ahiable,abdul.ahiable177@outlook.com,Female,1993-01-02,Accra,Greater Accra,2022-11-02,Referral,Android,True,Bronze,16651.0,6.0,33.5
CUST014683,Isaac Adjei,isaac.adjei636@gmail.com,Female,1987-09-13,Sunyani,Bono,2022-11-02,Email Campaign,Web Mobile,False,Bronze,15785.98,5.0,38.8
CUST014140,Abena Appiah,abena.appiah967@gmail.com,Male,1991-06-04,Techiman,Bono East,2022-11-02,Paid Social,Android,True,Bronze,4956.39,5.0,35.1
CUST012115,Mary Darko,mary.darko816@gmail.com,Female,2010-05-04,Accra,Greater Accra,2022-11-01,Organic Search,Web Mobile,True,Bronze,20696.42,2.0,16.2
CUST008613,Sena Alhassan,sena.alhassan120@outlook.com,Male,1985-11-23,Tema,Greater Accra,2022-11-01,Organic Search,Android,False,Silver,35540.01,2.0,40.6
CUST011915,Yaw Osei,yaw.osei307@outlook.com,Female,1996-09-19,Tamale,Northern,2022-11-01,Marketplace,iOS,False,Silver,40794.12,7.0,29.8
CUST006062,Michael Yeboah,michael.yeboah522@gmail.com,Female,1999-03-22,Takoradi,Western,2022-11-01,Influencer,Android,True,Bronze,25151.41,4.0,27.3
CUST009418,Kwaku Ofori,kwaku.ofori886@gmail.com,Female,2001-10-25,Kumasi,Ashanti,2022-11-01,Marketplace,Android,True,Bronze,28025.82,4.0,24.7
CUST019198,Priscilla Asante,priscilla.asante529@gmail.com,Male,1992-10-01,Takoradi,Western,2022-11-04,Influencer,Web Desktop,True,Silver,21448.61,1.0,33.7
CUST004272,Adwoa Owusu,adwoa.owusu747@gmail.com,Male,2002-05-27,Accra,Greater Accra,2022-11-03,Email Campaign,Web Desktop,True,Silver,5183.66,4.0,24.1
CUST018469,Emmanuel Alhassan,emmanuel.alhassan603@gmail.com,Male,2010-06-11,Tema,Greater Accra,2022-11-03,Referral,Web Desktop,True,Silver,8148.11,6.0,16.1
CUST019588,Comfort Appiah,comfort.appiah763@gmail.com,Male,1989-08-28,Tamale,Northern,2022-11-03,Paid Social,Web Mobile,True,Silver,6178.0,6.0,36.8
CUST016723,Kwabena Nyarko,kwabena.nyarko602@gmail.com,Female,1992-09-18,Tamale,Northern,2022-11-03,Referral,Android,False,Silver,14278.51,6.0,33.8
